41.2	42.3
17.4	96.2
63.3	28.2
21.1	93.5
26.0	71.3
20.5	62.3
24.8	52.4
22.9	66.8
47.0	33.6
48.1	20.6
52.3	23.5
51.7	22.4
46.4	14.7
16.7	60.2
28.5	71.9
50.6	31.5
61.8	46.6
27.5	69.4
21.7	66.9
21.0	88.7
17.3	65.0
54.8	27.4
55.4	6.7
28.4	50.1
41.7	44.3
45.3	46.2
22.4	83.9
22.2	73.1
17.6	62.9
54.2	27.1
61.3	39.6
43.5	24.3
20.0	65.8
29.5	28.6
21.5	71.0
57.9	16.9
45.9	48.7
65.2	12.1
11.1	68.8
13.2	61.6
